w1,w2,run_directory,remaining_pipeline_script,equilibrium_count,prey_consensus_leader,prey_consensus_probability_mean,prey_consensus_probability_min,prey_consensus_probability_max,prey_support_size_min,prey_support_size_max,prey_normalized_entropy_mean,predator_consensus_leader,predator_consensus_probability_mean,predator_consensus_probability_min,predator_consensus_probability_max,predator_support_size_min,predator_support_size_max,predator_normalized_entropy_mean,prey_expected_payoff_mean,prey_expected_payoff_min,prey_expected_payoff_max,predator_expected_payoff_mean,predator_expected_payoff_min,predator_expected_payoff_max
0.6,0.4,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p4,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p4/run_remaining_pipeline.sh,1,M2,0.8863274989,0.8863274989,0.8863274989,2,2,0.1976411286,D,0.9243193827,0.9243193827,0.9243193827,2,2,0.1496244653,1.0985836829,1.0985836829,1.0985836829,0.8411153827,0.8411153827,0.8411153827
0.6,0.5,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p5,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p5/run_remaining_pipeline.sh,1,M2,0.8269020431,0.8269020431,0.8269020431,2,2,0.2571576038,D,0.9317783224,0.9317783224,0.9317783224,2,2,0.1389776372,1.1000336266,1.1000336266,1.1000336266,0.8415602825,0.8415602825,0.8415602825
0.6,0.6,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p6,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p6/run_remaining_pipeline.sh,1,D,0.5457254135,0.5457254135,0.5457254135,2,2,0.3845157329,D,0.8357312094,0.8357312094,0.8357312094,2,2,0.2492975227,1.1053928729,1.1053928729,1.1053928729,0.8459054725,0.8459054725,0.8459054725
0.6,0.7,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p7,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p7/run_remaining_pipeline.sh,1,D,0.6879148244,0.6879148244,0.6879148244,2,2,0.3464521401,D,0.7341891987,0.7341891987,0.7341891987,2,2,0.3231725648,1.1131218025,1.1131218025,1.1131218025,0.8466127125,0.8466127125,0.8466127125
0.6,0.8,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p8,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p8/run_remaining_pipeline.sh,1,D,0.6030046092,0.6030046092,0.6030046092,2,2,0.3749245314,M2,0.8477014091,0.8477014091,0.8477014091,2,2,0.2381321825,1.1254695001,1.1254695001,1.1254695001,0.8426950865,0.8426950865,0.8426950865
0.6,0.9,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p9,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p9/run_remaining_pipeline.sh,1,M2,0.8786580552,0.8786580552,0.8786580552,2,2,0.2062722311,D,0.5078578936,0.5078578936,0.5078578936,2,2,0.3867838817,1.1281873055,1.1281873055,1.1281873055,0.8339522203,0.8339522203,0.8339522203
0.6,1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_1/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,1.1402947059,1.1402947059,1.1402947059,0.8293515874,0.8293515874,0.8293515874
0.7,0,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0/run_remaining_pipeline.sh,1,P1,0.7409239199,0.7409239199,0.7409239199,2,2,0.3192885628,P1,0.5607089224,0.5607089224,0.5607089224,2,2,0.3827287239,1.0981252776,1.0981252776,1.0981252776,0.8478922859,0.8478922859,0.8478922859
0.7,0.1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p1/run_remaining_pipeline.sh,1,M2,0.9270648986,0.9270648986,0.9270648986,2,2,0.1457594160,P1,0.6442155887,0.6442155887,0.6442155887,2,2,0.3633043804,1.0920034562,1.0920034562,1.0920034562,0.8431992972,0.8431992972,0.8431992972
0.7,0.2,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p2,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p2/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,1.0913807166,1.0913807166,1.0913807166,0.8413799739,0.8413799739,0.8413799739
