round,species,regime,share_before,percentage_before,initial_mass,final_mass,mass_change,payoff
19,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00803875342973764,-0.001961246570262358,0.9583819937740208
19,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.0080394685812897,-0.001960531418710299,0.958549488057394
20,prey,D,0.85,85.0,0.8500000000000001,0.9928065653798425,0.14280656537984238,0.9590584057981134
20,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01141018466566112,0.0014101846656611183,0.9801849297025904
20,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01150741044885872,0.0015074104488587182,0.9763690492025762
20,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011628289678255911,0.0016282896782559095,0.9668201255278414
20,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01140105929561939,0.001401059295619388,0.9792265345222337
20,prey,M2,0.11000000000000001,11.000000000000002,0.1100000000000001,0.1280272750064627,0.01802727500646259,0.9643790982820454
20,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008165317690078673,-0.0018346823099213254,0.9245124629483332
20,predator,N,0.28,28.000000000000004,0.28,0.21871222828953402,-0.06128777171046601,0.9665685703783149
20,predator,P1,0.6799999999999999,68.0,0.6799999999999998,0.5425459678488859,-0.13745403215111396,0.9585715913978741
20,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007951042649694989,-0.0020489573503050095,0.952262140995159
20,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007970425748260427,-0.002029574251739571,0.9499490299859908
20,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007963726917105927,-0.0020362730828940717,0.9572233933196375
21,prey,D,0.95,95.0,0.9499999999999996,1.104553307058884,0.15455330705888437,0.9590325011927268
21,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011431849561487744,0.0014318495614877424,0.9824957061348613
21,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011501034638515423,0.0015010346385154211,0.9757857248861991
21,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011596367159643248,0.0015963671596432461,0.9701400637167977
21,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011408505349600103,0.0014085053496001015,0.9791102638577891
21,prey,M2,0.010000000000000009,1.0000000000000009,0.01000000000000001,0.011603090431650994,0.0016030904316509838,0.9668676724438844
21,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008252454238796862,-0.0017475457612031366,0.9337066386884576
21,predator,N,0.38,38.0,0.38,0.29718799957606684,-0.08281200042393316,0.9567131911874068
21,predator,P1,0.58,57.99999999999999,0.58,0.46674737857609616,-0.1132526214239038,0.9624582146577914
21,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00802567439288739,-0.001974325607112609,0.9541712085553303
21,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00803875342973764,-0.001961246570262358,0.9583819937740208
21,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.0080394685812897,-0.001960531418710299,0.958549488057394
22,prey,D,0.85,85.0,0.8500000000000001,0.9928065653798425,0.14280656537984238,0.9590584057981134
22,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01141018466566112,0.0014101846656611183,0.9801849297025904
22,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01150741044885872,0.0015074104488587182,0.9763690492025762
22,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011628289678255911,0.0016282896782559095,0.9668201255278414
22,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01140105929561939,0.001401059295619388,0.9792265345222337
22,prey,M2,0.11000000000000001,11.000000000000002,0.1100000000000001,0.1280272750064627,0.01802727500646259,0.9643790982820454
22,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008165317690078673,-0.0018346823099213254,0.9245124629483332
22,predator,N,0.28,28.000000000000004,0.28,0.21871222828953402,-0.06128777171046601,0.9665685703783149
22,predator,P1,0.6799999999999999,68.0,0.6799999999999998,0.5425459678488859,-0.13745403215111396,0.9585715913978741
22,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007951042649694989,-0.0020489573503050095,0.952262140995159
22,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007970425748260427,-0.002029574251739571,0.9499490299859908
22,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007963726917105927,-0.0020362730828940717,0.9572233933196375
23,prey,D,0.95,95.0,0.9499999999999996,1.104553307058884,0.15455330705888437,0.9590325011927268
23,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011431849561487744,0.0014318495614877424,0.9824957061348613
23,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011501034638515423,0.0015010346385154211,0.9757857248861991
23,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011596367159643248,0.0015963671596432461,0.9701400637167977
23,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011408505349600103,0.0014085053496001015,0.9791102638577891
23,prey,M2,0.010000000000000009,1.0000000000000009,0.01000000000000001,0.011603090431650994,0.0016030904316509838,0.9668676724438844
23,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008252454238796862,-0.0017475457612031366,0.9337066386884576
23,predator,N,0.38,38.0,0.38,0.29718799957606684,-0.08281200042393316,0.9567131911874068
23,predator,P1,0.58,57.99999999999999,0.58,0.46674737857609616,-0.1132526214239038,0.9624582146577914
23,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00802567439288739,-0.001974325607112609,0.9541712085553303
23,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00803875342973764,-0.001961246570262358,0.9583819937740208
23,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.0080394685812897,-0.001960531418710299,0.958549488057394
24,prey,D,0.85,85.0,0.8500000000000001,0.9928065653798425,0.14280656537984238,0.9590584057981134
24,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01141018466566112,0.0014101846656611183,0.9801849297025904
24,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01150741044885872,0.0015074104488587182,0.9763690492025762
24,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011628289678255911,0.0016282896782559095,0.9668201255278414
24,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01140105929561939,0.001401059295619388,0.9792265345222337
24,prey,M2,0.11000000000000001,11.000000000000002,0.1100000000000001,0.1280272750064627,0.01802727500646259,0.9643790982820454
24,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008165317690078673,-0.0018346823099213254,0.9245124629483332
24,predator,N,0.28,28.000000000000004,0.28,0.21871222828953402,-0.06128777171046601,0.9665685703783149
24,predator,P1,0.6799999999999999,68.0,0.6799999999999998,0.5425459678488859,-0.13745403215111396,0.9585715913978741
24,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007951042649694989,-0.0020489573503050095,0.952262140995159
24,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007970425748260427,-0.002029574251739571,0.9499490299859908
24,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007963726917105927,-0.0020362730828940717,0.9572233933196375
25,prey,D,0.95,95.0,0.9499999999999996,1.104553307058884,0.15455330705888437,0.9590325011927268
25,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011431849561487744,0.0014318495614877424,0.9824957061348613
25,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011501034638515423,0.0015010346385154211,0.9757857248861991
25,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011596367159643248,0.0015963671596432461,0.9701400637167977
25,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011408505349600103,0.0014085053496001015,0.9791102638577891
25,prey,M2,0.010000000000000009,1.0000000000000009,0.01000000000000001,0.011603090431650994,0.0016030904316509838,0.9668676724438844
25,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008252454238796862,-0.0017475457612031366,0.9337066386884576
25,predator,N,0.38,38.0,0.38,0.29718799957606684,-0.08281200042393316,0.9567131911874068
25,predator,P1,0.58,57.99999999999999,0.58,0.46674737857609616,-0.1132526214239038,0.9624582146577914
25,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00802567439288739,-0.001974325607112609,0.9541712085553303
25,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00803875342973764,-0.001961246570262358,0.9583819937740208
25,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.0080394685812897,-0.001960531418710299,0.958549488057394
26,prey,D,0.85,85.0,0.8500000000000001,0.9928065653798425,0.14280656537984238,0.9590584057981134
26,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01141018466566112,0.0014101846656611183,0.9801849297025904
26,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01150741044885872,0.0015074104488587182,0.9763690492025762
26,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011628289678255911,0.0016282896782559095,0.9668201255278414
26,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01140105929561939,0.001401059295619388,0.9792265345222337
26,prey,M2,0.11000000000000001,11.000000000000002,0.1100000000000001,0.1280272750064627,0.01802727500646259,0.9643790982820454
26,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008165317690078673,-0.0018346823099213254,0.9245124629483332
26,predator,N,0.28,28.000000000000004,0.28,0.21871222828953402,-0.06128777171046601,0.9665685703783149
26,predator,P1,0.6799999999999999,68.0,0.6799999999999998,0.5425459678488859,-0.13745403215111396,0.9585715913978741
26,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007951042649694989,-0.0020489573503050095,0.952262140995159
26,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007970425748260427,-0.002029574251739571,0.9499490299859908
26,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007963726917105927,-0.0020362730828940717,0.9572233933196375
27,prey,D,0.95,95.0,0.9499999999999996,1.104553307058884,0.15455330705888437,0.9590325011927268
27,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011431849561487744,0.0014318495614877424,0.9824957061348613
27,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011501034638515423,0.0015010346385154211,0.9757857248861991
27,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011596367159643248,0.0015963671596432461,0.9701400637167977
27,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011408505349600103,0.0014085053496001015,0.9791102638577891
27,prey,M2,0.010000000000000009,1.0000000000000009,0.01000000000000001,0.011603090431650994,0.0016030904316509838,0.9668676724438844
27,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008252454238796862,-0.0017475457612031366,0.9337066386884576
27,predator,N,0.38,38.0,0.38,0.29718799957606684,-0.08281200042393316,0.9567131911874068
27,predator,P1,0.58,57.99999999999999,0.58,0.46674737857609616,-0.1132526214239038,0.9624582146577914
27,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00802567439288739,-0.001974325607112609,0.9541712085553303
27,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00803875342973764,-0.001961246570262358,0.9583819937740208
27,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.0080394685812897,-0.001960531418710299,0.958549488057394
28,prey,D,0.85,85.0,0.8500000000000001,0.9928065653798425,0.14280656537984238,0.9590584057981134
28,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01141018466566112,0.0014101846656611183,0.9801849297025904
28,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01150741044885872,0.0015074104488587182,0.9763690492025762
28,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011628289678255911,0.0016282896782559095,0.9668201255278414
28,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01140105929561939,0.001401059295619388,0.9792265345222337
28,prey,M2,0.11000000000000001,11.000000000000002,0.1100000000000001,0.1280272750064627,0.01802727500646259,0.9643790982820454
28,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008165317690078673,-0.0018346823099213254,0.9245124629483332
28,predator,N,0.28,28.000000000000004,0.28,0.21871222828953402,-0.06128777171046601,0.9665685703783149
28,predator,P1,0.6799999999999999,68.0,0.6799999999999998,0.5425459678488859,-0.13745403215111396,0.9585715913978741
28,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007951042649694989,-0.0020489573503050095,0.952262140995159
28,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007970425748260427,-0.002029574251739571,0.9499490299859908
28,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007963726917105927,-0.0020362730828940717,0.9572233933196375
29,prey,D,0.95,95.0,0.9499999999999996,1.104553307058884,0.15455330705888437,0.9590325011927268
29,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011431849561487744,0.0014318495614877424,0.9824957061348613
29,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011501034638515423,0.0015010346385154211,0.9757857248861991
29,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011596367159643248,0.0015963671596432461,0.9701400637167977
29,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011408505349600103,0.0014085053496001015,0.9791102638577891
29,prey,M2,0.010000000000000009,1.0000000000000009,0.01000000000000001,0.011603090431650994,0.0016030904316509838,0.9668676724438844
29,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008252454238796862,-0.0017475457612031366,0.9337066386884576
29,predator,N,0.38,38.0,0.38,0.29718799957606684,-0.08281200042393316,0.9567131911874068
29,predator,P1,0.58,57.99999999999999,0.58,0.46674737857609616,-0.1132526214239038,0.9624582146577914
29,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00802567439288739,-0.001974325607112609,0.9541712085553303
29,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.00803875342973764,-0.001961246570262358,0.9583819937740208
29,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.0080394685812897,-0.001960531418710299,0.958549488057394
30,prey,D,0.85,85.0,0.8500000000000001,0.9928065653798425,0.14280656537984238,0.9590584057981134
30,prey,N,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01141018466566112,0.0014101846656611183,0.9801849297025904
30,prey,P1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01150741044885872,0.0015074104488587182,0.9763690492025762
30,prey,P2,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.011628289678255911,0.0016282896782559095,0.9668201255278414
30,prey,M1,0.010000000000000002,1.0000000000000002,0.010000000000000002,0.01140105929561939,0.001401059295619388,0.9792265345222337
30,prey,M2,0.11000000000000001,11.000000000000002,0.1100000000000001,0.1280272750064627,0.01802727500646259,0.9643790982820454
30,predator,D,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.008165317690078673,-0.0018346823099213254,0.9245124629483332
30,predator,N,0.28,28.000000000000004,0.28,0.21871222828953402,-0.06128777171046601,0.9665685703783149
30,predator,P1,0.6799999999999999,68.0,0.6799999999999998,0.5425459678488859,-0.13745403215111396,0.9585715913978741
30,predator,P2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007951042649694989,-0.0020489573503050095,0.952262140995159
30,predator,M1,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007970425748260427,-0.002029574251739571,0.9499490299859908
30,predator,M2,0.010000000000000002,1.0000000000000002,0.009999999999999998,0.007963726917105927,-0.0020362730828940717,0.9572233933196375
