w1,w2,run_directory,remaining_pipeline_script,equilibrium_count,prey_consensus_leader,prey_consensus_probability_mean,prey_consensus_probability_min,prey_consensus_probability_max,prey_support_size_min,prey_support_size_max,prey_normalized_entropy_mean,predator_consensus_leader,predator_consensus_probability_mean,predator_consensus_probability_min,predator_consensus_probability_max,predator_support_size_min,predator_support_size_max,predator_normalized_entropy_mean,prey_expected_payoff_mean,prey_expected_payoff_min,prey_expected_payoff_max,predator_expected_payoff_mean,predator_expected_payoff_min,predator_expected_payoff_max
0.3,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_0p7/run_remaining_pipeline.sh,1,P1,0.3857899611,0.3857899611,0.3857899611,3,3,0.6064089749,M2,0.5055582790,0.5055582790,0.5055582790,3,3,0.5706536472,0.8176259882,0.8176259882,0.8176259882,1.0708945153,1.0708945153,1.0708945153
0.3,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_0p8/run_remaining_pipeline.sh,1,P2,0.8941035893,0.8941035893,0.8941035893,3,3,0.2190285567,M2,0.4315489151,0.4315489151,0.4315489151,3,3,0.6003140072,0.8180270498,0.8180270498,0.8180270498,1.0678636512,1.0678636512,1.0678636512
0.3,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_0p9/run_remaining_pipeline.sh,1,D,0.6430590762,0.6430590762,0.6430590762,2,2,0.3636859689,M2,0.8736736697,0.8736736697,0.8736736697,2,2,0.2117153947,0.8274496655,0.8274496655,0.8274496655,1.0706329741,1.0706329741,1.0706329741
0.3,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p3__w2_1/run_remaining_pipeline.sh,1,D,0.5588775921,0.5588775921,0.5588775921,2,2,0.3829743547,M2,0.8531307052,0.8531307052,0.8531307052,2,2,0.2328660243,0.8270650174,0.8270650174,0.8270650174,1.0702561903,1.0702561903,1.0702561903
0.4,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8920952148,0.8920952148,0.8920952148,1.0299325099,1.0299325099,1.0299325099
0.4,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8901043597,0.8901043597,0.8901043597,1.0309190386,1.0309190386,1.0309190386
0.4,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p2/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8882621620,0.8882621620,0.8882621620,1.0318390583,1.0318390583,1.0318390583
0.4,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p3/run_remaining_pipeline.sh,1,P1,0.8179858406,0.8179858406,0.8179858406,2,2,0.2647866288,M2,0.8973118645,0.8973118645,0.8973118645,2,2,0.1847064783,0.8860541267,0.8860541267,0.8860541267,1.0365393649,1.0365393649,1.0365393649
0.4,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p4/run_remaining_pipeline.sh,1,P1,0.7659654297,0.7659654297,0.7659654297,3,3,0.3681544776,M2,0.8625436186,0.8625436186,0.8625436186,3,3,0.2587248752,0.8703563957,0.8703563957,0.8703563957,1.0451296191,1.0451296191,1.0451296191
0.4,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p5/run_remaining_pipeline.sh,1,P1,0.6566122704,0.6566122704,0.6566122704,3,3,0.4792983687,M2,0.7732502527,0.7732502527,0.7732502527,3,3,0.3798906982,0.8502865891,0.8502865891,0.8502865891,1.0547223877,1.0547223877,1.0547223877
0.4,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p6/run_remaining_pipeline.sh,1,N,0.2726417582,0.2726417582,0.2726417582,4,4,0.7727921793,M2,0.5758090139,0.5758090139,0.5758090139,4,4,0.5493185321,0.8319793020,0.8319793020,0.8319793020,1.0609205984,1.0609205984,1.0609205984
0.4,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p7/run_remaining_pipeline.sh,1,P2,0.3687696136,0.3687696136,0.3687696136,4,4,0.7295772096,M2,0.4222369945,0.4222369945,0.4222369945,4,4,0.7022681239,0.8232601377,0.8232601377,0.8232601377,1.0644943909,1.0644943909,1.0644943909
0.4,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p8/run_remaining_pipeline.sh,1,P2,0.8100995775,0.8100995775,0.8100995775,3,3,0.3440615053,M2,0.3720601413,0.3720601413,0.3720601413,3,3,0.6067949733,0.8243035147,0.8243035147,0.8243035147,1.0649840641,1.0649840641,1.0649840641
0.4,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_0p9/run_remaining_pipeline.sh,1,D,0.5884520912,0.5884520912,0.5884520912,2,2,0.3780736159,M2,0.8316439702,0.8316439702,0.8316439702,2,2,0.2529747408,0.8297511706,0.8297511706,0.8297511706,1.0688090645,1.0688090645,1.0688090645
0.4,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p4__w2_1/run_remaining_pipeline.sh,1,M2,0.5211621291,0.5211621291,0.5211621291,2,2,0.3863527741,M2,0.8135079773,0.8135079773,0.8135079773,2,2,0.2685048969,0.8294631633,0.8294631633,0.8294631633,1.0681792312,1.0681792312,1.0681792312
0.5,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8983161327,0.8983161327,0.8983161327,1.0265938275,1.0265938275,1.0265938275
0.5,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8965872607,0.8965872607,0.8965872607,1.0274494576,1.0274494576,1.0274494576
0.5,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p2/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8948617829,0.8948617829,0.8948617829,1.0283187110,1.0283187110,1.0283187110
0.5,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p3/run_remaining_pipeline.sh,1,P1,0.7376416434,0.7376416434,0.7376416434,2,2,0.3211978327,M2,0.8404844976,0.8404844976,0.8404844976,2,2,0.2449355538,0.8918285449,0.8918285449,0.8918285449,1.0331273826,1.0331273826,1.0331273826
0.5,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p4/run_remaining_pipeline.sh,1,P1,0.5495780143,0.5495780143,0.5495780143,3,3,0.5582146734,M2,0.7797073202,0.7797073202,0.7797073202,3,3,0.3476235210,0.8721473343,0.8721473343,0.8721473343,1.0421592849,1.0421592849,1.0421592849
0.5,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p5/run_remaining_pipeline.sh,1,N,0.3250416028,0.3250416028,0.3250416028,4,4,0.7565696666,M2,0.6089536743,0.6089536743,0.6089536743,4,4,0.5717643659,0.8518577900,0.8518577900,0.8518577900,1.0502870355,1.0502870355,1.0502870355
0.5,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p6/run_remaining_pipeline.sh,1,N,0.4219875188,0.4219875188,0.4219875188,4,4,0.7236534210,M2,0.3968197740,0.3968197740,0.3968197740,4,4,0.7326245457,0.8397814118,0.8397814118,0.8397814118,1.0553144422,1.0553144422,1.0553144422
0.5,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p7/run_remaining_pipeline.sh,1,N,0.4101016060,0.4101016060,0.4101016060,4,4,0.6951787282,M2,0.2943454445,0.2943454445,0.2943454445,4,4,0.7686693120,0.8327598709,0.8327598709,0.8327598709,1.0587437028,1.0587437028,1.0587437028
0.5,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p8/run_remaining_pipeline.sh,1,P2,0.6283426598,0.6283426598,0.6283426598,3,3,0.5082396321,M2,0.4737156212,0.4737156212,0.4737156212,3,3,0.5865849250,0.8322882411,0.8322882411,0.8322882411,1.0591615003,1.0591615003,1.0591615003
0.5,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_0p9/run_remaining_pipeline.sh,1,D,0.5085568266,0.5085568266,0.5085568266,2,2,0.3867710743,M2,0.7567172730,0.7567172730,0.7567172730,2,2,0.3096589810,0.8331088614,0.8331088614,0.8331088614,1.0662094783,1.0662094783,1.0662094783
0.5,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p5__w2_1/run_remaining_pipeline.sh,1,M2,0.6369875198,0.6369875198,0.6369875198,2,2,0.3656360181,M2,0.7391712078,0.7391712078,0.7391712078,2,2,0.3203119803,0.8333782747,0.8333782747,0.8333782747,1.0650172299,1.0650172299,1.0650172299
0.6,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9056574622,0.9056574622,0.9056574622,1.0226843749,1.0226843749,1.0226843749
0.6,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9035383936,0.9035383936,0.9035383936,1.0237455188,1.0237455188,1.0237455188
0.6,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p2/run_remaining_pipeline.sh,1,P1,0.9867948025,0.9867948025,0.9867948025,2,2,0.0392119730,M2,0.5387241227,0.5387241227,0.5387241227,2,2,0.3851772917,0.9047712728,0.9047712728,0.9047712728,1.0251130435,1.0251130435,1.0251130435
0.6,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p3/run_remaining_pipeline.sh,1,P1,0.6113939006,0.6113939006,0.6113939006,2,2,0.3728851468,D,0.5615381374,0.5615381374,0.5615381374,2,2,0.3826150047,0.8929027497,0.8929027497,0.8929027497,1.0302360342,1.0302360342,1.0302360342
0.6,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p4/run_remaining_pipeline.sh,1,P1,0.4621451113,0.4621451113,0.4621451113,3,3,0.5801300919,M2,0.6039316712,0.6039316712,0.6039316712,3,3,0.5083608248,0.8748416447,0.8748416447,0.8748416447,1.0410639423,1.0410639423,1.0410639423
0.6,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p5/run_remaining_pipeline.sh,1,N,0.4381350870,0.4381350870,0.4381350870,4,4,0.7132311379,M2,0.4544688090,0.4544688090,0.4544688090,4,4,0.6846980334,0.8562238724,0.8562238724,0.8562238724,1.0471306304,1.0471306304,1.0471306304
0.6,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p6/run_remaining_pipeline.sh,1,N,0.5046520041,0.5046520041,0.5046520041,4,4,0.6625043648,M1,0.3131512056,0.3131512056,0.3131512056,4,4,0.7441988449,0.8473777790,0.8473777790,0.8473777790,1.0509367422,1.0509367422,1.0509367422
0.6,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p7/run_remaining_pipeline.sh,1,N,0.4594856822,0.4594856822,0.4594856822,4,4,0.6637518942,P1,0.3202814384,0.3202814384,0.3202814384,4,4,0.7520145250,0.8421146379,0.8421146379,0.8421146379,1.0537544066,1.0537544066,1.0537544066
0.6,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p8/run_remaining_pipeline.sh,1,P2,0.4991404168,0.4991404168,0.4991404168,3,3,0.5795151574,M2,0.5626137251,0.5626137251,0.5626137251,3,3,0.5158315612,0.8413525943,0.8413525943,0.8413525943,1.0545195093,1.0545195093,1.0545195093
0.6,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_0p9/run_remaining_pipeline.sh,1,P2,0.6053998231,0.6053998231,0.6053998231,2,2,0.3743590589,M2,0.6567235625,0.6567235625,0.6567235625,2,2,0.3589682926,0.8393536785,0.8393536785,0.8393536785,1.0565568661,1.0565568661,1.0565568661
0.6,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p6__w2_1/run_remaining_pipeline.sh,1,M2,0.8076198485,0.8076198485,0.8076198485,2,2,0.2732821398,M2,0.6042772363,0.6042772363,0.6042772363,2,2,0.3746257511,0.8401422253,0.8401422253,0.8401422253,1.0600388168,1.0600388168,1.0600388168
0.7,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9118288391,0.9118288391,0.9118288391,1.0194049278,1.0194049278,1.0194049278
0.7,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9082141205,0.9082141205,0.9082141205,1.0212414894,1.0212414894,1.0212414894
0.7,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p2/run_remaining_pipeline.sh,1,P1,0.9668891580,0.9668891580,0.9668891580,2,2,0.0811463730,M2,0.5451919427,0.5451919427,0.5451919427,2,2,0.3845700215,0.9071002195,0.9071002195,0.9071002195,1.0237622368,1.0237622368,1.0237622368
0.7,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p3/run_remaining_pipeline.sh,1,P1,0.5843904009,0.5843904009,0.5843904009,2,2,0.3788651906,D,0.5923444677,0.5923444677,0.5923444677,2,2,0.3772793645,0.8918038985,0.8918038985,0.8918038985,1.0306820105,1.0306820105,1.0306820105
0.7,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p4/run_remaining_pipeline.sh,1,M2,0.5223560546,0.5223560546,0.5223560546,3,3,0.5358646036,M2,0.4403210946,0.4403210946,0.4403210946,3,3,0.5612652065,0.8782125630,0.8782125630,0.8782125630,1.0397022180,1.0397022180,1.0397022180
0.7,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p5/run_remaining_pipeline.sh,1,M2,0.6099570474,0.6099570474,0.6099570474,3,3,0.4923415899,M1,0.4386936464,0.4386936464,0.4386936464,3,3,0.5870358678,0.8607431561,0.8607431561,0.8607431561,1.0492038597,1.0492038597,1.0492038597
